loss,mae,val_loss,val_mae
5073930752.0,52011.7578125,5681102336.0,54268.7109375
5072982016.0,52006.83984375,5680120320.0,54263.9453125
5072033792.0,52001.93359375,5679138304.0,54259.1484375
5071086080.0,51997.015625,5678157312.0,54254.36328125
5070139904.0,51992.10546875,5677176832.0,54249.59375
5069193728.0,51987.19921875,5676197888.0,54244.86328125
5068248064.0,51982.3046875,5675219968.0,54240.1328125
5067303424.0,51977.42578125,5674242560.0,54235.41015625
5066359808.0,51972.53125,5673266688.0,54230.69140625
5065416704.0,51967.62890625,5672290816.0,54225.9609375
5064473600.0,51962.73828125,5671315968.0,54221.24609375
5063532032.0,51957.85546875,5670342144.0,54216.52734375
5062590976.0,51952.98046875,5669368832.0,54211.8046875
5061650432.0,51948.09375,5668396544.0,54207.078125
5060710912.0,51943.21484375,5667424256.0,54202.3671875
5059772416.0,51938.34765625,5666453504.0,54197.6484375
5058833920.0,51933.48828125,5665484288.0,54192.93359375
5057896448.0,51928.6328125,5664515584.0,54188.21484375
5056960000.0,51923.7734375,5663547392.0,54183.49609375
5056023552.0,51918.9296875,5662579712.0,54178.78515625
5055089152.0,51914.0859375,5661613568.0,54174.07421875
5054154752.0,51909.23828125,5660647424.0,54169.37890625
5053220864.0,51904.39453125,5659681792.0,54164.67578125
5052288000.0,51899.54296875,5658717184.0,54160.0
5051355648.0,51894.703125,5657754112.0,54155.375
5050423808.0,51889.8515625,5656792064.0,54150.7578125
5049493504.0,51885.01171875,5655830528.0,54146.13671875
5048563712.0,51880.16796875,5654869504.0,54141.515625
5047634432.0,51875.3203125,5653908480.0,54136.890625
5046706176.0,51870.48828125,5652949504.0,54132.26171875
5045778432.0,51865.66796875,5651990016.0,54127.64453125
5044851712.0,51860.84765625,5651031552.0,54123.015625
5043925504.0,51856.03125,5650073600.0,54118.3828125
5042999808.0,51851.22265625,5649116672.0,54113.7578125
5042075136.0,51846.40625,5648160256.0,54109.12890625
5041150976.0,51841.609375,5647203840.0,54104.49609375
5040226816.0,51836.8203125,5646249472.0,54099.87109375
5039304192.0,51832.03125,5645296128.0,54095.25
5038382592.0,51827.24609375,5644343808.0,54090.62890625
5037460992.0,51822.453125,5643390976.0,54086.01171875
5036539904.0,51817.67578125,5642440192.0,54081.3984375
5035620352.0,51812.90234375,5641489408.0,54076.77734375
5034700800.0,51808.12890625,5640539136.0,54072.15625
5033782272.0,51803.359375,5639589376.0,54067.62109375
5032864768.0,51798.59765625,5638640640.0,54063.10546875
5031947264.0,51793.82421875,5637690880.0,54058.57421875
5031030784.0,51789.078125,5636743168.0,54054.04296875
5030115328.0,51784.31640625,5635796480.0,54049.515625
5029200896.0,51779.56640625,5634850304.0,54044.98828125
5028286464.0,51774.8203125,5633904128.0,54040.4609375
5027373568.0,51770.0703125,5632958464.0,54035.9296875
5026461184.0,51765.3359375,5632014848.0,54031.40625
5025549824.0,51760.60546875,5631072768.0,54026.91796875
5024638976.0,51755.87890625,5630131200.0,54022.4609375
5023728640.0,51751.16015625,5629189120.0,54017.9921875
5022819328.0,51746.44921875,5628249088.0,54013.52734375
5021911040.0,51741.73828125,5627309568.0,54009.0703125
5021003264.0,51737.02734375,5626370048.0,54004.640625
5020095488.0,51732.3125,5625432064.0,54000.20703125
5019189248.0,51727.6015625,5624495616.0,53995.7734375
5018283520.0,51722.890625,5623558656.0,53991.33203125
5017378304.0,51718.18359375,5622623232.0,53986.90625
5016473600.0,51713.484375,5621688320.0,53982.47265625
5015569920.0,51708.7734375,5620753920.0,53978.046875
5014666752.0,51704.0703125,5619820544.0,53973.625
5013764096.0,51699.37890625,5618887680.0,53969.19921875
5012862976.0,51694.69140625,5617955840.0,53964.77734375
5011961856.0,51690.00390625,5617024512.0,53960.34375
5011061760.0,51685.31640625,5616093184.0,53955.92578125
5010161664.0,51680.625,5615163392.0,53951.50390625
5009262592.0,51675.9453125,5614234112.0,53947.078125
5008365568.0,51671.27734375,5613305344.0,53942.66796875
5007468032.0,51666.6015625,5612377088.0,53938.25390625
5006572032.0,51661.9296875,5611450880.0,53933.84375
5005675520.0,51657.2734375,5610525184.0,53929.43359375
5004781568.0,51652.609375,5609600000.0,53925.02734375
5003886592.0,51647.953125,5608674816.0,53920.61328125
5002993664.0,51643.29296875,5607751680.0,53916.22265625
5002100736.0,51638.62890625,5606828544.0,53911.81640625
5001208320.0,51633.98046875,5605906944.0,53907.421875
5000317440.0,51629.3203125,5604985344.0,53903.0234375
4999426048.0,51624.6640625,5604065792.0,53898.62890625
4998536192.0,51620.0234375,5603147264.0,53894.2265625
4997647360.0,51615.38671875,5602228224.0,53889.82421875
4996759040.0,51610.7265625,5601309696.0,53885.43359375
4995871232.0,51606.08203125,5600392704.0,53881.03515625
4994984448.0,51601.44140625,5599476224.0,53876.625
4994097664.0,51596.8203125,5598560256.0,53872.23046875
4993212928.0,51592.1875,5597645824.0,53867.83984375
4992327680.0,51587.57421875,5596731392.0,53863.453125
4991443456.0,51582.9453125,5595816960.0,53859.078125
4990559744.0,51578.33203125,5594903552.0,53854.69921875
4989677568.0,51573.703125,5593991168.0,53850.3203125
4988795392.0,51569.09375,5593078784.0,53845.94140625
4987913728.0,51564.4921875,5592167936.0,53841.5625
4987033600.0,51559.89453125,5591257088.0,53837.18359375
4986152448.0,51555.30859375,5590347776.0,53832.81640625
4985273344.0,51550.7265625,5589438464.0,53828.4453125
4984394752.0,51546.1328125,5588530688.0,53824.07421875
4983517696.0,51541.5546875,5587623424.0,53819.69921875
4982640128.0,51536.9765625,5586716672.0,53815.33984375
4981763072.0,51532.3984375,5585809920.0,53810.96875
4980888064.0,51527.8203125,5584905216.0,53806.59375
4980013568.0,51523.24609375,5584001536.0,53802.2421875
4979139072.0,51518.6796875,5583097856.0,53797.9453125
4978265088.0,51514.11328125,5582195200.0,53793.6484375
4977392128.0,51509.5390625,5581292544.0,53789.34765625
4976520192.0,51504.984375,5580391936.0,53785.05859375
4975648256.0,51500.4375,5579491840.0,53780.77734375
4974777344.0,51495.90234375,5578592768.0,53776.49609375
4973906944.0,51491.359375,5577693696.0,53772.21484375
4973037568.0,51486.81640625,5576795648.0,53767.93359375
4972168704.0,51482.28515625,5575898624.0,53763.65234375
4971300864.0,51477.75390625,5575001088.0,53759.36328125
4970433024.0,51473.21875,5574105600.0,53755.0703125
4969567232.0,51468.6953125,5573210624.0,53750.79296875
4968700928.0,51464.17578125,5572316160.0,53746.51953125
4967835136.0,51459.6640625,5571422208.0,53742.2421875
4966970880.0,51455.15625,5570530816.0,53737.97265625
4966106624.0,51450.6640625,5569640960.0,53733.7109375
4965243392.0,51446.18359375,5568751616.0,53729.47265625
4964380672.0,51441.73046875,5567863808.0,53725.2265625
4963518976.0,51437.296875,5566975488.0,53720.9765625
4962658304.0,51432.8515625,5566089216.0,53716.71875
4961797120.0,51428.41796875,5565201408.0,53712.453125
4960937984.0,51423.97265625,5564314624.0,53708.18359375
4960078848.0,51419.515625,5563426816.0,53703.8984375
4959220736.0,51415.046875,5562540032.0,53699.6015625
4958362112.0,51410.58203125,5561653248.0,53695.31640625
4957505536.0,51406.10546875,5560769024.0,53691.02734375
4956648960.0,51401.6484375,5559886336.0,53686.75390625
4955792896.0,51397.19140625,5559004672.0,53682.484375
4954937856.0,51392.7578125,5558125056.0,53678.2265625
4954083328.0,51388.3359375,5557245952.0,53673.97265625
4953229824.0,51383.921875,5556367360.0,53669.71875
4952376320.0,51379.4921875,5555487744.0,53665.4296875
4951523840.0,51375.06640625,5554608128.0,53661.15234375
4950672384.0,51370.6328125,5553729024.0,53656.87109375
4949820928.0,51366.21875,5552851456.0,53652.6015625
4948970496.0,51361.796875,5551974400.0,53648.33984375
4948120576.0,51357.39453125,5551099392.0,53644.125
4947271680.0,51353.015625,5550225920.0,53639.9140625
4946422784.0,51348.640625,5549352960.0,53635.72265625
4945574400.0,51344.26953125,5548481024.0,53631.5078125
4944728064.0,51339.90625,5547609600.0,53627.3203125
4943881216.0,51335.52734375,5546738688.0,53623.1171875
4943035904.0,51331.16015625,5545867264.0,53618.9140625
4942190592.0,51326.78125,5544996352.0,53614.69140625
4941345792.0,51322.40234375,5544126464.0,53610.4765625
4940502528.0,51318.01953125,5543256576.0,53606.26171875
4939659264.0,51313.64453125,5542388736.0,53602.046875
4938816512.0,51309.28515625,5541523456.0,53597.85546875
4937975296.0,51304.94140625,5540657664.0,53593.66015625
4937134592.0,51300.61328125,5539792896.0,53589.4609375
4936294400.0,51296.27734375,5538928128.0,53585.2578125
4935455232.0,51291.94921875,5538065408.0,53581.0703125
4934616576.0,51287.625,5537202176.0,53576.87890625
4933778432.0,51283.30078125,5536340480.0,53572.6953125
4932941824.0,51278.9765625,5535479296.0,53568.50390625
4932105216.0,51274.65234375,5534619648.0,53564.3046875
4931268608.0,51270.328125,5533760000.0,53560.12109375
4930434048.0,51266.00390625,5532901376.0,53555.9296875
4929598976.0,51261.6796875,5532043264.0,53551.73828125
4928765440.0,51257.37890625,5531186176.0,53547.5625
4927932416.0,51253.09375,5530331136.0,53543.3828125
4927100928.0,51248.8046875,5529475584.0,53539.21484375
4926268928.0,51244.515625,5528620544.0,53535.03125
4925438464.0,51240.22265625,5527766528.0,53530.86328125
4924608512.0,51235.94140625,5526914048.0,53526.703125
4923778560.0,51231.65625,5526061056.0,53522.53125
4922950144.0,51227.37109375,5525209088.0,53518.3828125
4922121728.0,51223.08203125,5524358144.0,53514.265625
4921294848.0,51218.80078125,5523507200.0,53510.140625
4920467968.0,51214.5234375,5522657792.0,53506.03515625
4919642112.0,51210.24609375,5521808384.0,53501.921875
4918816256.0,51205.97265625,5520960000.0,53497.82421875
4917991424.0,51201.70703125,5520112128.0,53493.7109375
4917167616.0,51197.43359375,5519264768.0,53489.60546875
4916344832.0,51193.16015625,5518417920.0,53485.5
4915521536.0,51188.890625,5517572608.0,53481.38671875
4914699776.0,51184.62109375,5516727808.0,53477.29296875
4913878528.0,51180.3515625,5515883520.0,53473.20703125
4913057792.0,51176.08984375,5515039232.0,53469.1171875
4912237568.0,51171.82421875,5514195456.0,53465.015625
4911418880.0,51167.5625,5513353216.0,53460.9375
4910600192.0,51163.30859375,5512511488.0,53456.8359375
4909782528.0,51159.05859375,5511670272.0,53452.74609375
4908964864.0,51154.8125,5510831104.0,53448.66015625
4908148736.0,51150.56640625,5509991424.0,53444.57421875
4907332608.0,51146.3125,5509152256.0,53440.484375
4906516992.0,51142.0703125,5508314624.0,53436.390625
4905702912.0,51137.82421875,5507476992.0,53432.296875
4904889344.0,51133.5703125,5506641408.0,53428.21484375
4904076800.0,51129.3359375,5505805824.0,53424.1328125
4903264256.0,51125.10546875,5504970240.0,53420.046875
4902452736.0,51120.86328125,5504136704.0,53415.95703125
4901642752.0,51116.625,5503302144.0,53411.89453125
4900832256.0,51112.38671875,5502470144.0,53407.82421875
4900022784.0,51108.15625,5501638144.0,53403.77734375
4899214336.0,51103.9375,5500807680.0,53399.734375
4898405888.0,51099.7265625,5499976704.0,53395.6953125
4897598976.0,51095.51171875,5499147264.0,53391.6484375
4896792064.0,51091.30078125,5498318336.0,53387.609375
4895986176.0,51087.09375,5497490432.0,53383.5625
4895180800.0,51082.87890625,5496663040.0,53379.51171875
4894375936.0,51078.67578125,5495835648.0,53375.4609375
4893572096.0,51074.46484375,5495008256.0,53371.4140625
4892769280.0,51070.26953125,5494182400.0,53367.38671875
4891966976.0,51066.078125,5493357568.0,53363.34765625
4891164672.0,51061.8984375,5492533760.0,53359.328125
4890363392.0,51057.71875,5491710464.0,53355.32421875
4889563136.0,51053.546875,5490888704.0,53351.36328125
4888763392.0,51049.37109375,5490067456.0,53347.4140625
4887964160.0,51045.20703125,5489246720.0,53343.4609375
4887165440.0,51041.03125,5488426496.0,53339.5
4886367744.0,51036.859375,5487606784.0,53335.5390625
4885570560.0,51032.69921875,5486787584.0,53331.58984375
4884775424.0,51028.52734375,5485968896.0,53327.64453125
4883979264.0,51024.359375,5485150208.0,53323.69921875
4883185152.0,51020.2109375,5484334080.0,53319.7578125
4882391552.0,51016.0625,5483518464.0,53315.8203125
4881597952.0,51011.91796875,5482704896.0,53311.88671875
4880805888.0,51007.78125,5481890304.0,53307.953125
4880014336.0,51003.64453125,5481075712.0,53304.03515625
4879223296.0,50999.515625,5480262656.0,53300.1015625
4878433792.0,50995.37109375,5479449600.0,53296.17578125
4877644800.0,50991.2421875,5478637568.0,53292.24609375
4876855808.0,50987.10546875,5477826048.0,53288.328125
4876067840.0,50982.98046875,5477015552.0,53284.4140625
4875280896.0,50978.8671875,5476206592.0,53280.515625
4874493952.0,50974.75390625,5475398144.0,53276.62109375
4873708032.0,50970.64453125,5474590208.0,53272.71484375
4872923648.0,50966.5234375,5473782784.0,53268.80859375
4872139776.0,50962.41015625,5472975360.0,53264.89453125
4871355904.0,50958.2890625,5472168960.0,53260.98828125
4870573568.0,50954.17578125,5471363584.0,53257.08984375
4869792256.0,50950.0703125,5470559744.0,53253.203125
4869010944.0,50945.96875,5469756416.0,53249.296875
4868231168.0,50941.8671875,5468953088.0,53245.40625
4867451392.0,50937.76953125,5468151296.0,53241.51953125
4866672128.0,50933.65625,5467350528.0,53237.63671875
4865893376.0,50929.5546875,5466549248.0,53233.7578125
4865115648.0,50925.44140625,5465749504.0,53229.87890625
4864338944.0,50921.34375,5464950784.0,53226.00390625
4863562752.0,50917.25390625,5464151552.0,53222.109375
4862787072.0,50913.171875,5463353856.0,53218.24609375
4862011392.0,50909.08984375,5462556672.0,53214.37109375
4861237248.0,50905.03125,5461761536.0,53210.5078125
4860463104.0,50900.97265625,5460965888.0,53206.6328125
4859690496.0,50896.921875,5460172288.0,53202.76953125
4858918400.0,50892.88671875,5459379200.0,53198.8984375
4858147328.0,50888.84375,5458586624.0,53195.0390625
4857377280.0,50884.80859375,5457794560.0,53191.1875
4856607744.0,50880.78125,5457003008.0,53187.34375
4855838208.0,50876.7578125,5456211968.0,53183.4921875
4855070208.0,50872.73828125,5455422976.0,53179.65234375
4854302720.0,50868.73046875,5454633984.0,53175.8125
4853534720.0,50864.71875,5453846016.0,53171.984375
4852768768.0,50860.7109375,5453059072.0,53168.1640625
4852002816.0,50856.71875,5452273152.0,53164.34375
4851238400.0,50852.7265625,5451487232.0,53160.515625
4850473984.0,50848.7421875,5450701824.0,53156.6953125
4849710080.0,50844.75,5449917440.0,53152.87109375
4848947712.0,50840.765625,5449134080.0,53149.04296875
4848185856.0,50836.78125,5448351232.0,53145.22265625
4847424000.0,50832.80859375,5447570432.0,53141.40625
4846663680.0,50828.84765625,5446790144.0,53137.60546875
4845903872.0,50824.87890625,5446010368.0,53133.78515625
4845144576.0,50820.91796875,5445231616.0,53130.00390625
4844386816.0,50816.95703125,5444453376.0,53126.21484375
4843628544.0,50813.00390625,5443675648.0,53122.421875
4842871296.0,50809.0546875,5442898432.0,53118.6328125
4842115072.0,50805.10546875,5442123776.0,53114.84765625
4841359872.0,50801.16796875,5441348608.0,53111.06640625
4840603648.0,50797.23828125,5440574464.0,53107.28125
4839849984.0,50793.31640625,5439800320.0,53103.4921875
4839096832.0,50789.39453125,5439028224.0,53099.7109375
4838343680.0,50785.4765625,5438255616.0,53095.93359375
4837591552.0,50781.5625,5437483520.0,53092.15625
4836840448.0,50777.6484375,5436712448.0,53088.3828125
4836089856.0,50773.73828125,5435943424.0,53084.59765625
4835340288.0,50769.83203125,5435174912.0,53080.83984375
4834590720.0,50765.9375,5434406912.0,53077.07421875
4833842688.0,50762.0390625,5433639936.0,53073.328125
4833094656.0,50758.15234375,5432872448.0,53069.5703125
4832347648.0,50754.265625,5432107008.0,53065.82421875
4831600640.0,50750.37890625,5431342080.0,53062.06640625
4830855168.0,50746.4921875,5430577664.0,53058.3203125
4830109184.0,50742.6015625,5429813760.0,53054.5703125
4829365248.0,50738.71484375,5429050880.0,53050.83984375
4828621312.0,50734.8203125,5428290048.0,53047.12109375
4827877888.0,50730.93359375,5427527680.0,53043.3984375
4827135488.0,50727.05859375,5426767360.0,53039.6796875
4826394112.0,50723.1796875,5426007552.0,53035.953125
4825652736.0,50719.3125,5425248768.0,53032.25
4824912384.0,50715.44921875,5424491008.0,53028.5234375
4824172032.0,50711.578125,5423733760.0,53024.81640625
4823432704.0,50707.71875,5422978048.0,53021.10546875
4822693888.0,50703.85546875,5422222848.0,53017.3984375
4821955584.0,50699.9921875,5421467648.0,53013.67578125
4821218304.0,50696.12890625,5420713472.0,53009.96875
4820481536.0,50692.2734375,5419959296.0,53006.2578125
4819745280.0,50688.41796875,5419206144.0,53002.54296875
4819009536.0,50684.5703125,5418454016.0,52998.84765625
4818274304.0,50680.71875,5417702912.0,52995.18359375
4817540096.0,50676.875,5416951808.0,52991.50390625
4816805888.0,50673.0234375,5416200704.0,52987.83203125
4816073216.0,50669.18359375,5415450624.0,52984.1640625
4815340544.0,50665.34375,5414701568.0,52980.50390625
4814608384.0,50661.515625,5413953536.0,52976.83984375
4813877248.0,50657.6796875,5413205504.0,52973.18359375
4813147136.0,50653.86328125,5412459008.0,52969.54296875
4812416512.0,50650.05078125,5411712512.0,52965.91796875
4811686912.0,50646.23828125,5410967040.0,52962.33203125
4810959360.0,50642.4296875,5410222080.0,52958.765625
4810231808.0,50638.63671875,5409477632.0,52955.203125
4809504256.0,50634.828125,5408734208.0,52951.64453125
4808778240.0,50631.03515625,5407991808.0,52948.0859375
4808052736.0,50627.2421875,5407249920.0,52944.52734375
4807327744.0,50623.44921875,5406508032.0,52940.97265625
4806603264.0,50619.66015625,5405767168.0,52937.421875
4805880320.0,50615.875,5405028352.0,52933.87890625
4805156864.0,50612.08984375,5404288512.0,52930.3359375
4804434432.0,50608.30859375,5403550208.0,52926.80078125
4803713024.0,50604.53515625,5402812928.0,52923.2578125
4802992128.0,50600.76171875,5402076160.0,52919.72265625
4802271744.0,50596.98828125,5401340416.0,52916.1796875
4801551872.0,50593.2265625,5400603648.0,52912.6484375
4800833024.0,50589.4765625,5399869440.0,52909.109375
4800114688.0,50585.72265625,5399135744.0,52905.5859375
4799397376.0,50581.98046875,5398402048.0,52902.0546875
4798680576.0,50578.23828125,5397669376.0,52898.5390625
4797964288.0,50574.5,5396937728.0,52895.0234375
4797248512.0,50570.76953125,5396206080.0,52891.51953125
4796534272.0,50567.0546875,5395475456.0,52888.01171875
4795819520.0,50563.3359375,5394745856.0,52884.5
4795105280.0,50559.6171875,5394016256.0,52881.00390625
4794392576.0,50555.91015625,5393287168.0,52877.4921875
4793680384.0,50552.19140625,5392559616.0,52873.98828125
4792968704.0,50548.48828125,5391833088.0,52870.48046875
4792257536.0,50544.77734375,5391107584.0,52866.9921875
4791546368.0,50541.07421875,5390382592.0,52863.4921875
4790836736.0,50537.37890625,5389658624.0,52859.9921875
4790127616.0,50533.68359375,5388934656.0,52856.49609375
4789419008.0,50529.984375,5388212224.0,52853.0390625
4788710912.0,50526.2890625,5387489280.0,52849.5546875
4788003328.0,50522.59375,5386767872.0,52846.09375
4787296768.0,50518.8984375,5386046464.0,52842.6171875
4786590208.0,50515.2109375,5385325056.0,52839.14453125
4785885184.0,50511.5234375,5384604672.0,52835.68359375
4785180672.0,50507.828125,5383886848.0,52832.20703125
4784476160.0,50504.14453125,5383167488.0,52828.734375
4783772672.0,50500.45703125,5382450688.0,52825.2734375
4783069696.0,50496.77734375,5381734400.0,52821.80859375
4782367232.0,50493.10546875,5381018112.0,52818.3359375
4781665280.0,50489.4296875,5380302848.0,52814.875
4780964352.0,50485.74609375,5379587072.0,52811.3984375
4780263424.0,50482.0703125,5378873344.0,52807.93359375
4779563008.0,50478.390625,5378159616.0,52804.46484375
4778863616.0,50474.71875,5377447424.0,52801.01171875
4778165760.0,50471.06640625,5376735744.0,52797.5546875
4777467392.0,50467.4140625,5376024576.0,52794.1015625
4776770560.0,50463.75390625,5375313920.0,52790.6484375
4776073216.0,50460.109375,5374605312.0,52787.19921875
4775377408.0,50456.4609375,5373897216.0,52783.765625
4774681600.0,50452.82421875,5373189120.0,52780.34375
4773986816.0,50449.1796875,5372482048.0,52776.9453125
4773292544.0,50445.53515625,5371774464.0,52773.52734375
4772598784.0,50441.890625,5371069440.0,52770.13671875
4771906048.0,50438.24609375,5370363904.0,52766.734375
4771213824.0,50434.609375,5369659392.0,52763.3359375
4770522112.0,50430.9765625,5368954880.0,52759.9375
4769831424.0,50427.34375,5368250880.0,52756.5234375
4769140736.0,50423.703125,5367546880.0,52753.125
4768451584.0,50420.0703125,5366844928.0,52749.734375
4767762432.0,50416.4375,5366144000.0,52746.3515625
4767074304.0,50412.8125,5365444096.0,52742.95703125
4766386688.0,50409.1953125,5364743168.0,52739.56640625
4765699584.0,50405.57421875,5364043264.0,52736.17578125
4765013504.0,50401.953125,5363344384.0,52732.7890625
4764328448.0,50398.33984375,5362646528.0,52729.41015625
4763643904.0,50394.734375,5361949184.0,52726.0390625
4762959872.0,50391.1328125,5361252352.0,52722.6640625
4762277376.0,50387.52734375,5360556032.0,52719.28515625
4761594368.0,50383.921875,5359860736.0,52715.92578125
4760912384.0,50380.3125,5359164928.0,52712.546875
4760231424.0,50376.71484375,5358470656.0,52709.1796875
4759550976.0,50373.11328125,5357777408.0,52705.81640625
4758871552.0,50369.52734375,5357084160.0,52702.4453125
4758192128.0,50365.94140625,5356391424.0,52699.08203125
4757514240.0,50362.35546875,5355699712.0,52695.72265625
4756836352.0,50358.7734375,5355008000.0,52692.35546875
4756158976.0,50355.1953125,5354318336.0,52689.01171875
4755482624.0,50351.61328125,5353629184.0,52685.66796875
4754806784.0,50348.02734375,5352940032.0,52682.32421875
4754131456.0,50344.4453125,5352251904.0,52678.984375
4753456640.0,50340.87890625,5351564288.0,52675.65234375
4752782336.0,50337.3203125,5350878720.0,52672.3203125
4752109056.0,50333.7734375,5350192640.0,52668.98828125
4751435776.0,50330.23046875,5349507072.0,52665.671875
4750763008.0,50326.68359375,5348822016.0,52662.34765625
4750090752.0,50323.1328125,5348137472.0,52659.015625
4749420032.0,50319.58984375,5347454464.0,52655.69140625
4748749312.0,50316.046875,5346770944.0,52652.359375
4748079104.0,50312.50390625,5346088448.0,52649.03515625
4747408896.0,50308.9609375,5345406464.0,52645.7109375
4746739712.0,50305.421875,5344725504.0,52642.38671875
4746072064.0,50301.88671875,5344045568.0,52639.078125
4745404416.0,50298.35546875,5343366144.0,52635.76171875
4744737280.0,50294.83203125,5342687232.0,52632.44921875
4744071168.0,50291.30078125,5342008832.0,52629.13671875
4743405568.0,50287.7734375,5341330432.0,52625.82421875
4742741504.0,50284.26953125,5340653568.0,52622.5234375
4742076928.0,50280.76171875,5339977728.0,52619.2265625
4741413376.0,50277.26171875,5339302400.0,52615.9453125
4740750336.0,50273.75390625,5338628096.0,52612.6640625
4740087808.0,50270.25390625,5337954304.0,52609.37890625
4739425792.0,50266.76171875,5337281024.0,52606.09375
4738764288.0,50263.26171875,5336608256.0,52602.80859375
4738103808.0,50259.76953125,5335936000.0,52599.5234375
4737443328.0,50256.28125,5335263744.0,52596.25
4736784384.0,50252.79296875,5334592512.0,52592.96484375
4736125440.0,50249.3046875,5333921792.0,52589.67578125
4735467008.0,50245.8125,5333251584.0,52586.390625
4734809088.0,50242.328125,5332582400.0,52583.1171875
4734152704.0,50238.84375,5331913216.0,52579.83984375
4733495808.0,50235.3671875,5331245568.0,52576.5703125
4732840448.0,50231.89453125,5330578432.0,52573.29296875
4732185600.0,50228.43359375,5329911296.0,52570.0390625
4731530752.0,50224.96484375,5329244672.0,52566.80078125
4730876416.0,50221.50390625,5328579584.0,52563.56640625
4730223616.0,50218.05078125,5327914496.0,52560.328125
4729570816.0,50214.59765625,5327249920.0,52557.0859375
4728919040.0,50211.14453125,5326585344.0,52553.84765625
4728267264.0,50207.6875,5325922304.0,52550.60546875
4727616000.0,50204.234375,5325258240.0,52547.375
4726965760.0,50200.77734375,5324595712.0,52544.12109375
4726316544.0,50197.32421875,5323934720.0,52540.88671875
4725667328.0,50193.88671875,5323274240.0,52537.66015625
4725019136.0,50190.44921875,5322613248.0,52534.41796875
4724370944.0,50187.0234375,5321954304.0,52531.18359375
4723723264.0,50183.59375,5321294848.0,52527.95703125
4723076096.0,50180.16796875,5320635904.0,52524.7109375
4722430464.0,50176.74609375,5319977984.0,52521.4765625
4721785344.0,50173.32421875,5319321088.0,52518.23828125
4721139712.0,50169.90234375,5318664192.0,52515.015625
4720495616.0,50166.49609375,5318008832.0,52511.79296875
4719852032.0,50163.0859375,5317352960.0,52508.5859375
4719208448.0,50159.6796875,5316699136.0,52505.36328125
4718566400.0,50156.2734375,5316044800.0,52502.15234375
4717923840.0,50152.86328125,5315390976.0,52498.95703125
4717282304.0,50149.4609375,5314739200.0,52495.7578125
4716641792.0,50146.07421875,5314086400.0,52492.5546875
4716001280.0,50142.6875,5313434112.0,52489.35546875
4715362304.0,50139.30859375,5312782336.0,52486.171875
4714722816.0,50135.921875,5312131072.0,52482.984375
4714084864.0,50132.55078125,5311480320.0,52479.8046875
4713447424.0,50129.1953125,5310831616.0,52476.62109375
4712809472.0,50125.83984375,5310183424.0,52473.44140625
4712172544.0,50122.484375,5309535232.0,52470.25
4711536640.0,50119.12890625,5308887040.0,52467.05859375
4710901248.0,50115.76953125,5308240384.0,52463.87890625
4710266368.0,50112.4296875,5307594240.0,52460.69921875
4709632000.0,50109.09375,5306948608.0,52457.51953125
4708998144.0,50105.76953125,5306303488.0,52454.34765625
4708365824.0,50102.44140625,5305658880.0,52451.15625
4707733504.0,50099.11328125,5305014784.0,52447.98046875
4707101184.0,50095.78515625,5304371712.0,52444.80078125
4706469888.0,50092.46875,5303729664.0,52441.62890625
4705839104.0,50089.15625,5303087616.0,52438.44921875
4705208832.0,50085.83984375,5302446592.0,52435.2578125
4704579584.0,50082.515625,5301804032.0,52432.0859375
4703950848.0,50079.203125,5301164032.0,52428.89453125
4703322624.0,50075.890625,5300524544.0,52425.71875
4702694912.0,50072.578125,5299887104.0,52422.546875
4702067712.0,50069.27734375,5299248640.0,52419.37890625
4701441536.0,50065.98046875,5298610688.0,52416.2109375
4700815872.0,50062.6796875,5297973248.0,52413.03125
4700191232.0,50059.37890625,5297335808.0,52409.84765625
4699566080.0,50056.078125,5296698880.0,52406.671875
4698942464.0,50052.78125,5296063488.0,52403.51171875
4698318848.0,50049.50390625,5295428608.0,52400.33984375
4697696768.0,50046.23046875,5294793728.0,52397.1640625
4697074176.0,50042.953125,5294160896.0,52394.00390625
4696452608.0,50039.66796875,5293527040.0,52390.8359375
4695832064.0,50036.3828125,5292894720.0,52387.67578125
4695211008.0,50033.1015625,5292263424.0,52384.5078125
4694591488.0,50029.81640625,5291632640.0,52381.3671875
4693971968.0,50026.546875,5291002368.0,52378.22265625
4693353472.0,50023.27734375,5290373120.0,52375.078125
4692734976.0,50020.0078125,5289743872.0,52371.9375
4692116992.0,50016.73046875,5289115136.0,52368.78125
4691500032.0,50013.453125,5288486912.0,52365.6484375
4690884096.0,50010.1796875,5287859712.0,52362.53125
4690267648.0,50006.9140625,5287233536.0,52359.41796875
4689652736.0,50003.65234375,5286607872.0,52356.3046875
4689037312.0,50000.39453125,5285981696.0,52353.20703125
4688422912.0,49997.13671875,5285356032.0,52350.1171875
4687809536.0,49993.8828125,5284731392.0,52347.0234375
4687196672.0,49990.63671875,5284107776.0,52343.92578125
4686583808.0,49987.390625,5283484160.0,52340.83203125
4685971456.0,49984.15234375,5282862592.0,52337.73828125
4685360128.0,49980.91796875,5282241024.0,52334.64453125
4684748800.0,49977.68359375,5281619456.0,52331.546875
4684138496.0,49974.44921875,5280998400.0,52328.4609375
4683528704.0,49971.21484375,5280377344.0,52325.37109375
4682919424.0,49967.98828125,5279758336.0,52322.2890625
4682310144.0,49964.76953125,5279139328.0,52319.21875
